num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S037495;11/12/2023;14:00:00;CALL. AYALA, 17;17;4;SALAMANCA;Otro;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;441816.837;4475468.389;NULL;NULL
2023S037495;11/12/2023;14:00:00;CALL. AYALA, 17;17;4;SALAMANCA;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441816.837;4475468.389;N;NULL
2023S037495;11/12/2023;14:00:00;CALL. AYALA, 17;17;4;SALAMANCA;Otro;Despejado;Turismo;Peatón;De 18 a 20 años;Hombre;NULL;NULL;441816.837;4475468.389;N;NULL
2023S037496;07/12/2023;19:00:00;CUESTA DE SAN VICENTE 44;44;9;MONCLOA-ARAVACA;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439072.050;4474666.543;N;NULL
2023S037497;11/12/2023;15:30:00;AVDA. DAROCA, 98;98;15;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;446046.204;4474699.015;N;NULL
2023S037498;11/12/2023;15:10:00;AVDA. PORTUGAL / CALL. DANTE;175;10;LATINA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437071.328;4473470.420;N;NULL
2023S037498;11/12/2023;15:10:00;AVDA. PORTUGAL / CALL. DANTE;175;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;437071.328;4473470.420;N;NULL
2023S037499;11/12/2023;16:22:00;CALL. TORRE DE DON MIGUEL, 10;10;18;VILLA DE VALLECAS;Otro;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;445165.254;4469524.344;N;NULL
2023S037499;11/12/2023;16:22:00;CALL. TORRE DE DON MIGUEL, 10;10;18;VILLA DE VALLECAS;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;445165.254;4469524.344;N;NULL
2023S037501;11/12/2023;15:16:00;CALL. EL BOSCO / CALL. BENJAMIN PALENCIA;28;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;445574.898;4471774.210;N;NULL
2023S037501;11/12/2023;15:16:00;CALL. EL BOSCO / CALL. BENJAMIN PALENCIA;28;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;445574.898;4471774.210;N;NULL
2023S037501;11/12/2023;15:16:00;CALL. EL BOSCO / CALL. BENJAMIN PALENCIA;28;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;445574.898;4471774.210;N;NULL
2023S037501;11/12/2023;15:16:00;CALL. EL BOSCO / CALL. BENJAMIN PALENCIA;28;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 40 a 44 años;Hombre;NULL;NULL;445574.898;4471774.210;N;NULL
2023S037502;11/12/2023;16:20:00;PASEO. CASTELLANA / PLAZA. CUZCO;162;5;CHAMARTÍN;Alcance;Nublado;Furgoneta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441524.542;4478897.115;N;NULL
2023S037502;11/12/2023;16:20:00;PASEO. CASTELLANA / PLAZA. CUZCO;162;5;CHAMARTÍN;Alcance;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441524.542;4478897.115;N;NULL
2023S037503;11/12/2023;16:55:00;AVDA. ENTREVIAS / CALL. SERENA;81;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443491.345;4470059.091;N;NULL
2023S037503;11/12/2023;16:55:00;AVDA. ENTREVIAS / CALL. SERENA;81;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443491.345;4470059.091;N;NULL
2023S037504;11/12/2023;16:45:00;AVDA. AURORA BOREAL / AVDA. DEMOCRACIA;26;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;447724.818;4472654.488;N;NULL
2023S037504;11/12/2023;16:45:00;AVDA. AURORA BOREAL / AVDA. DEMOCRACIA;26;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;NULL;NULL;447724.818;4472654.488;N;NULL
2023S037505;11/12/2023;18:05:00;AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;448168.163;4474286.352;N;NULL
2023S037505;11/12/2023;18:05:00;AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;448168.163;4474286.352;N;NULL
2023S037506;11/12/2023;17:30:00;AVDA. PABLO NERUDA / AVDA. PALOMERAS;96A;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;445080.552;4470701.263;N;NULL
2023S037506;11/12/2023;17:30:00;AVDA. PABLO NERUDA / AVDA. PALOMERAS;96A;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;445080.552;4470701.263;N;NULL
2023S037508;11/12/2023;16:15:00;CALL. ISLA DE JAVA, 51;51;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;441962.967;4482457.599;N;NULL
2023S037509;11/12/2023;18:00:00;AVDA. GUADALAJARA / CALL. SAN MARINO;113;20;SAN BLAS-CANILLEJAS;Atropello a persona;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448318.033;4474949.692;N;NULL
2023S037509;11/12/2023;18:00:00;AVDA. GUADALAJARA / CALL. SAN MARINO;113;20;SAN BLAS-CANILLEJAS;Atropello a persona;Nublado;Turismo;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448318.033;4474949.692;N;NULL
2023S037510;11/12/2023;18:30:00;CALL. SANTA CASILDA, 3;3;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439414.289;4472969.401;N;NULL
2023S037510;11/12/2023;18:30:00;CALL. SANTA CASILDA, 3;3;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439414.289;4472969.401;N;NULL
2023S037511;11/12/2023;18:23:00;PASEO. CASTELLANA, 97;97;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;441412.998;4478206.820;N;NULL
2023S037511;11/12/2023;18:23:00;PASEO. CASTELLANA, 97;97;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;441412.998;4478206.820;N;NULL
2023S037512;11/12/2023;18:52:00;CALL. ALCALA, 380;380;15;CIUDAD LINEAL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445820.952;4476521.850;N;NULL
2023S037512;11/12/2023;18:52:00;CALL. ALCALA, 380;380;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445820.952;4476521.850;N;NULL
2023S037513;11/12/2023;18:30:00;AUTOV. M-30, 10NL57;10NL57;3;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;442843.916;4471761.124;N;NULL
2023S037513;11/12/2023;18:30:00;AUTOV. M-30, 10NL57;10NL57;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442843.916;4471761.124;N;NULL
2023S037513;11/12/2023;18:30:00;AUTOV. M-30, 10NL57;10NL57;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442843.916;4471761.124;N;NULL
2023S037515;11/12/2023;16:40:00;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447749.982;4477024.174;N;NULL
2023S037515;11/12/2023;16:40:00;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;447749.982;4477024.174;N;NULL
2023S037516;11/12/2023;17:45:00;A-42 SENTIDO SALIDA KM 3,200;+00500S;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439681.072;4471343.242;N;NULL
2023S037516;11/12/2023;17:45:00;A-42 SENTIDO SALIDA KM 3,200;+00500S;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439681.072;4471343.242;N;NULL
2023S037517;11/12/2023;19:20:00;CALL. MARCOS DE ORUETA / CALL. SAN MODESTO;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441911.582;4481754.355;N;NULL
2023S037517;11/12/2023;19:20:00;CALL. MARCOS DE ORUETA / CALL. SAN MODESTO;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Todo terreno;Pasajero;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;441911.582;4481754.355;N;NULL
2023S037517;11/12/2023;19:20:00;CALL. MARCOS DE ORUETA / CALL. SAN MODESTO;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;441911.582;4481754.355;N;NULL
2023S037517;11/12/2023;19:20:00;CALL. MARCOS DE ORUETA / CALL. SAN MODESTO;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441911.582;4481754.355;N;NULL
2023S037518;11/12/2023;21:00:00;AVDA. ALBUFERA, 26;26;13;PUENTE DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443406.859;4472049.241;N;NULL
2023S037518;11/12/2023;21:00:00;AVDA. ALBUFERA, 26;26;13;PUENTE DE VALLECAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443406.859;4472049.241;N;NULL
2023S037521;11/12/2023;23:00:00;AEROP. TERMINAL T-4 LLEGADAS (PARKING);0;21;BARAJAS;Colisión lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;449533.095;4482370.063;N;NULL
2023S037521;11/12/2023;23:00:00;AEROP. TERMINAL T-4 LLEGADAS (PARKING);0;21;BARAJAS;Colisión lateral;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;449533.095;4482370.063;N;NULL
2023S037527;11/12/2023;13:25:00;AUTOV. M-30, 10XC72;10XC72;13;PUENTE DE VALLECAS;Alcance;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442938.896;4471766.320;N;NULL
2023S037527;11/12/2023;13:25:00;AUTOV. M-30, 10XC72;10XC72;13;PUENTE DE VALLECAS;Alcance;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442938.896;4471766.320;N;NULL
2023S037528;11/12/2023;12:00:00;AVDA. MONFORTE DE LEMOS / PLAZA. RIBADEO;127;8;FUENCARRAL-EL PARDO;Otro;Despejado;Otros vehículos con motor;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439746.836;4481033.931;N;NULL
2023S037528;11/12/2023;12:00:00;AVDA. MONFORTE DE LEMOS / PLAZA. RIBADEO;127;8;FUENCARRAL-EL PARDO;Otro;Despejado;Otros vehículos con motor;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439746.836;4481033.931;N;NULL
2023S037529;12/12/2023;8:10:00;CALL. ANICETO MARINAS, 110;110;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;437711.645;4475911.541;N;NULL
2023S037530;12/12/2023;8:10:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;93;3;RETIRO;Caída;Nublado;Autobus EMT;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443224.742;4474254.495;N;NULL
2023S037530;12/12/2023;8:10:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;93;3;RETIRO;Caída;Nublado;Autobus EMT;Pasajero;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443224.742;4474254.495;N;NULL
2023S037530;12/12/2023;8:10:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;93;3;RETIRO;Caída;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443224.742;4474254.495;N;NULL
2023S037531;12/12/2023;8:25:00;CALL. PEÑARANDA DE BRACAMONTE / CALL. PEÑARANDA DE BRACAMONTE;40;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;448144.527;4468714.969;N;NULL
2023S037531;12/12/2023;8:25:00;CALL. PEÑARANDA DE BRACAMONTE / CALL. PEÑARANDA DE BRACAMONTE;40;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;448144.527;4468714.969;N;NULL
2023S037532;12/12/2023;8:30:00;CALL. ARTURO SORIA / CALL. NATALIA DE SILVA;84;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445328.247;4477298.301;N;NULL
2023S037532;12/12/2023;8:30:00;CALL. ARTURO SORIA / CALL. NATALIA DE SILVA;84;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;445328.247;4477298.301;N;NULL
2023S037532;12/12/2023;8:30:00;CALL. ARTURO SORIA / CALL. NATALIA DE SILVA;84;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;445328.247;4477298.301;N;NULL
2023S037533;11/12/2023;7:25:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS, 38;38;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;451104.861;4477966.358;N;NULL
2023S037533;11/12/2023;7:25:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS, 38;38;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;451104.861;4477966.358;N;NULL
2023S037534;12/12/2023;9:15:00;CALL. SOLARA, 5;5;12;USERA;Alcance;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;439921.385;4468516.038;N;NULL
2023S037534;12/12/2023;9:15:00;CALL. SOLARA, 5;5;12;USERA;Alcance;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439921.385;4468516.038;N;NULL
2023S037535;12/12/2023;8:35:00;CTRA. BARRIO DE LA FORTUNA / CALL. PINAR DE SAN JOSE;40;10;LATINA;Alcance;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;434001.750;4468498.211;N;NULL
2023S037535;12/12/2023;8:35:00;CTRA. BARRIO DE LA FORTUNA / CALL. PINAR DE SAN JOSE;40;10;LATINA;Alcance;Nublado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;434001.750;4468498.211;N;NULL
2023S037536;12/12/2023;8:20:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;60;3;RETIRO;Colisión fronto-lateral;Nublado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443203.454;4474191.472;N;NULL
2023S037536;12/12/2023;8:20:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;60;3;RETIRO;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;443203.454;4474191.472;N;NULL
2023S037536;12/12/2023;8:20:00;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;60;3;RETIRO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443203.454;4474191.472;N;NULL
2023S037537;12/12/2023;9:10:00;CALL. MIGUEL ANGEL, 23;23;7;CHAMBERÍ;Caída;Nublado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441365.874;4476415.506;N;NULL
2023S037537;12/12/2023;9:10:00;CALL. MIGUEL ANGEL, 23;23;7;CHAMBERÍ;Caída;Nublado;Autobús;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;441365.874;4476415.506;N;NULL
2023S037537;12/12/2023;9:10:00;CALL. MIGUEL ANGEL, 23;23;7;CHAMBERÍ;Caída;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;441365.874;4476415.506;N;NULL
2023S037538;12/12/2023;8:00:00;AUTOV. M-30, 00XC02;00XC02;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442963.737;4481648.750;N;NULL
2023S037538;12/12/2023;8:00:00;AUTOV. M-30, 00XC02;00XC02;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;442963.737;4481648.750;N;NULL
2023S037538;12/12/2023;8:00:00;AUTOV. M-30, 00XC02;00XC02;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442963.737;4481648.750;N;NULL
2023S037539;12/12/2023;9:20:00;CALL. PADRE LLANOS, 20;20;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;444149.273;4469647.255;N;NULL
2023S037539;12/12/2023;9:20:00;CALL. PADRE LLANOS, 20;20;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Furgoneta;Peatón;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444149.273;4469647.255;N;NULL
2023S037542;12/12/2023;9:50:00;PLAZA DEL ÁNGEL 11;11;1;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440439.337;4473977.751;N;NULL
2023S037543;12/12/2023;9:48:00;GTA. LUIS BLANCO SOLER, 0;0;21;BARAJAS;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447575.246;4480782.191;N;NULL
2023S037543;12/12/2023;9:48:00;GTA. LUIS BLANCO SOLER, 0;0;21;BARAJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;447575.246;4480782.191;N;NULL
2023S037544;12/12/2023;9:57:00;PLAZA. LEGAZPI / CALL. VADO DE SANTA CATALINA;3;2;ARGANZUELA;Colisión lateral;Nublado;Autobús;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440956.678;4471368.891;N;NULL
2023S037544;12/12/2023;9:57:00;PLAZA. LEGAZPI / CALL. VADO DE SANTA CATALINA;3;2;ARGANZUELA;Colisión lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440956.678;4471368.891;N;NULL
2023S037545;12/12/2023;9:30:00;CALL. ARTURO SORIA, 320;320;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;443342.661;4481090.766;N;NULL
2023S037545;12/12/2023;9:30:00;CALL. ARTURO SORIA, 320;320;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443342.661;4481090.766;N;NULL
2023S037545;12/12/2023;9:30:00;CALL. ARTURO SORIA, 320;320;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443342.661;4481090.766;N;NULL
2023S037554;12/12/2023;9:00:00;CALL. ALMAGRO / GTA. RUBEN DARIO;46;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441349.473;4476019.753;N;NULL
2023S037554;12/12/2023;9:00:00;CALL. ALMAGRO / GTA. RUBEN DARIO;46;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441349.473;4476019.753;N;NULL
2023S037555;12/12/2023;11:42:00;CALL. ANTONIO LOPEZ, 237;237;12;USERA;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440968.701;4470177.602;N;NULL
2023S037555;12/12/2023;11:42:00;CALL. ANTONIO LOPEZ, 237;237;12;USERA;Caída;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;77;Se desconoce;440968.701;4470177.602;N;NULL
2023S037558;12/12/2023;12:30:00;CALL. RAFAEL FINAT, 1;1;10;LATINA;Alcance;Nublado;Autobús;Conductor;De 35 a 39 años;Hombre;NULL;NULL;435043.914;4470607.427;N;NULL
2023S037558;12/12/2023;12:30:00;CALL. RAFAEL FINAT, 1;1;10;LATINA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435043.914;4470607.427;N;NULL
2023S037558;12/12/2023;12:30:00;CALL. RAFAEL FINAT, 1;1;10;LATINA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435043.914;4470607.427;N;NULL
2023S037558;12/12/2023;12:30:00;CALL. RAFAEL FINAT, 1;1;10;LATINA;Alcance;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;435043.914;4470607.427;N;NULL
2023S037559;12/12/2023;11:47:00;CALL. BENIMAMET, 83;83;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441765.654;4466191.633;N;NULL
2023S037559;12/12/2023;11:47:00;CALL. BENIMAMET, 83;83;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Furgoneta;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441765.654;4466191.633;N;NULL
2023S037560;12/12/2023;12:30:00;CALL. SALVADOR ALLENDE / AVDA. PESETA;5;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;435651.184;4468249.655;N;NULL
2023S037560;12/12/2023;12:30:00;CALL. SALVADOR ALLENDE / AVDA. PESETA;5;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;435651.184;4468249.655;N;NULL
2023S037561;12/12/2023;11:50:00;AVENIDA DE CORDOBA, 12;12;12;USERA;Colisión lateral;Despejado;Todo terreno;Conductor;Más de 74 años;Hombre;NULL;NULL;440897.774;4469713.913;N;NULL
2023S037561;12/12/2023;11:50:00;AVENIDA DE CORDOBA, 12;12;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440897.774;4469713.913;N;NULL
2023S037578;12/12/2023;12:40:00;AVDA. TRECE ROSAS, 3;3;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;Más de 74 años;Mujer;14;Sin asistencia sanitaria;445020.343;4474819.656;N;NULL
2023S037578;12/12/2023;12:40:00;AVDA. TRECE ROSAS, 3;3;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peatón;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;445020.343;4474819.656;N;NULL
2023S037579;12/12/2023;7:58:00;GTA. SAN VICENTE. ACCESO DESDE TÚNEL NC;1;9;MONCLOA-ARAVACA;Colisión lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;438875.393;4474527.280;N;NULL
2023S037579;12/12/2023;7:58:00;GTA. SAN VICENTE. ACCESO DESDE TÚNEL NC;1;9;MONCLOA-ARAVACA;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438875.393;4474527.280;N;NULL
2023S037580;12/12/2023;13:40:00;CALL. JOAQUIN LORENZO, 21;21;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438618.713;4480585.012;N;NULL
2023S037580;12/12/2023;13:40:00;CALL. JOAQUIN LORENZO, 21;21;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;438618.713;4480585.012;N;NULL
2023S037581;12/12/2023;14:05:00;AVDA. SECUNDINO ZUAZO, 64;64;16;HORTALEZA;Choque contra obstáculo fijo;Nublado;Maquinaria de obras;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447678.813;4482924.990;N;NULL
2023S037582;12/12/2023;13:02:00;AUTOV. M-30, 06XL66;06XL66;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;444024.419;4475337.135;N;NULL
2023S037582;12/12/2023;13:02:00;AUTOV. M-30, 06XL66;06XL66;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;De 70 a 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;444024.419;4475337.135;N;NULL
